Name,Time Played,Class,Light,Kills,Deaths,KDR,KDA,Grenade,Melee,Super,Completed 
Ykarux,263520,Warlock,1566,1255.0,93.0,13.494623655913978,18.155913978494624,344.0,94.0,2.0,1.0
Ben Ben,77195,Titan,1563,605.0,29.0,20.862068965517242,26.844827586206897,41.0,27.0,5.0,0.0
ILD,183645,Hunter,1564,1245.0,95.0,13.105263157894736,18.04736842105263,195.0,26.0,13.0,1.0
END GROUP + 10349410913
Black Knife,245988,Warlock,1545,185.0,7.0,26.428571428571427,33.642857142857146,86.0,21.0,0.0,1.0
우리모두하나되어,366467,Warlock,1561,286.0,4.0,71.5,77.75,65.0,34.0,0.0,1.0
FURVEN,319039,Hunter,1566,169.0,4.0,42.25,57.5,30.0,11.0,0.0,1.0
Snag,423794,Warlock,1567,452.0,4.0,113.0,139.0,72.0,19.0,0.0,1.0
2V,459258,Titan,1570,104.0,5.0,20.8,31.1,8.0,23.0,0.0,1.0
samesame,133259,Hunter,1564,101.0,4.0,25.25,38.875,29.0,0.0,0.0,1.0
END GROUP + 10349435301
UAE_130,245592,Titan,1577,1731.0,31.0,55.83870967741935,61.29032258064516,89.0,10.0,5.0,1.0
EFAEN,526099,Warlock,1556,725.0,40.0,18.125,21.9375,309.0,75.0,44.0,1.0
AliAlsafi2009,432208,Hunter,1568,1537.0,40.0,38.425,42.2875,0.0,1.0,0.0,1.0
GNON4ever,439549,Warlock,1564,367.0,47.0,7.808510638297872,9.808510638297872,44.0,14.0,0.0,1.0
xKeIIs,321095,Warlock,1579,563.0,37.0,15.216216216216216,21.0,109.0,14.0,3.0,1.0
Eso_May,181749,Warlock,1564,367.0,38.0,9.657894736842104,13.407894736842104,121.0,18.0,9.0,1.0
END GROUP + 10349413516
naam ha LULLA,148423,Warlock,1549,870.0,23.0,37.82608695652174,49.78260869565217,312.0,27.0,0.0,0.0
Dumbledodge,308706,Warlock,1562,584.0,17.0,34.35294117647059,45.1764705882353,237.0,34.0,0.0,0.0
Mizanag's Burden,199913,Titan,1561,1201.0,17.0,70.6470588235294,94.44117647058823,93.0,23.0,0.0,1.0
Vee,87355,Warlock,1561,776.0,23.0,33.73913043478261,53.608695652173914,57.0,86.0,0.0,1.0
InsanE RaMbO,242234,Warlock,1567,737.0,20.0,36.85,51.35,359.0,61.0,0.0,1.0
mani,315863,Hunter,1563,757.0,30.0,25.233333333333334,28.216666666666665,178.0,32.0,0.0,1.0
ROCKET KHAN,191998,Titan,1575,408.0,7.0,58.285714285714285,72.5,31.0,0.0,0.0,1.0
NOVA,256095,Warlock,1564,240.0,3.0,80.0,112.66666666666667,132.0,10.0,0.0,1.0
END GROUP + 10349412239
Q_Rezo,241104,Titan,1557,932.0,35.0,26.62857142857143,35.52857142857143,63.0,3.0,6.0,1.0
iADlover,132377,Hunter,1565,1574.0,43.0,36.604651162790695,47.58139534883721,37.0,18.0,0.0,1.0
PRINCIPE-_15,285815,Titan,1560,1184.0,49.0,24.163265306122447,30.316326530612244,87.0,15.0,1.0,1.0
NaYeF-3nazy,113095,Hunter,1564,1049.0,49.0,21.408163265306122,26.714285714285715,54.0,20.0,30.0,1.0
ab_md,201557,Warlock,1567,1411.0,45.0,31.355555555555554,41.5,828.0,111.0,40.0,1.0
Levii-sa,172326,Hunter,1566,634.0,23.0,27.565217391304348,34.26086956521739,57.0,2.0,0.0,0.0
BANZAIQ8,172574,Titan,1566,297.0,16.0,18.5625,32.65625,37.0,7.0,0.0,1.0
END GROUP + 10349438330
A Rogue God,148092,Titan,1563,286.0,7.0,40.857142857142854,51.857142857142854,34.0,8.0,0.0,1.0
Iumei,195308,Warlock,1550,30.0,4.0,7.5,8.75,2.0,2.0,0.0,0.0
Kermit Order 66,215393,Warlock,1556,654.0,41.0,15.951219512195122,22.829268292682926,79.0,70.0,1.0,1.0
Venomouz Viper,101424,Titan,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venomouz Viper,101424,Hunter,1548,109.0,2.0,54.5,68.75,15.0,7.0,0.0,0.0
Formel1985,440287,Titan,1564,139.0,9.0,15.444444444444445,18.555555555555557,0.0,1.0,0.0,0.0
The12thManFanX,92827,Titan,1564,34.0,5.0,6.8,9.6,4.0,1.0,0.0,0.0
pugzillapugzill,473446,Titan,1569,32.0,4.0,8.0,11.375,6.0,0.0,0.0,0.0
Becuz im brown,320011,Titan,1564,410.0,21.0,19.523809523809526,29.452380952380953,34.0,25.0,1.0,0.0
GhostOfAHunter,271337,Hunter,1565,125.0,12.0,10.416666666666666,12.541666666666666,15.0,2.0,0.0,0.0
Headpats2You,274833,Warlock,1553,803.0,40.0,20.075,26.2625,87.0,100.0,0.0,1.0
Sr Suc,385808,Titan,1548,529.0,40.0,13.225,17.425,107.0,16.0,4.0,1.0
Proxy3870,142196,Hunter,1543,1728.0,38.0,45.473684210526315,54.31578947368421,158.0,44.0,13.0,1.0
MerusDB,206021,Titan,1570,848.0,40.0,21.2,30.125,128.0,14.0,1.0,1.0
END GROUP + 10349440669
Ice Wolf,216251,Warlock,1563,159.0,27.0,5.888888888888889,8.592592592592593,23.0,1.0,2.0,1.0
Taylove,167998,Hunter,1558,252.0,35.0,7.2,9.114285714285714,26.0,62.0,0.0,1.0
Yooyue,218294,Warlock,1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yooyue,218294,Titan,1562,680.0,30.0,22.666666666666668,24.383333333333333,34.0,82.0,4.0,1.0
无力感爬满全身,357637,Titan,1566,111.0,27.0,4.111111111111111,5.555555555555555,47.0,38.0,0.0,1.0
思钊,162216,Titan,1563,1076.0,32.0,33.625,36.140625,34.0,50.0,0.0,1.0
别问，导多了,47157,Titan,1552,252.0,55.0,4.581818181818182,5.845454545454546,21.0,13.0,1.0,1.0
END GROUP + 10349416333
Tesvy,13975,Hunter,1570,169.0,2.0,84.5,113.25,12.0,21.0,0.0,1.0
Ghunho,240181,Warlock,1565,183.0,3.0,61.0,84.5,40.0,5.0,0.0,1.0
Bkcc,358707,Warlock,1558,134.0,3.0,44.666666666666664,55.833333333333336,17.0,11.0,0.0,1.0
vPixeI,106014,Hunter,1563,93.0,3.0,31.0,54.833333333333336,3.0,3.0,0.0,1.0
Prustay,118545,Warlock,1572,163.0,2.0,81.5,101.25,18.0,21.0,0.0,1.0
xGem,212399,Warlock,1560,239.0,2.0,119.5,152.25,47.0,10.0,2.0,1.0
END GROUP + 10349440276
AIisiaRose,466490,Warlock,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wraith--13,449353,Hunter,1565,129.0,4.0,32.25,48.125,20.0,0.0,0.0,1.0
Madsimillian,359908,Titan,1567,151.0,7.0,21.571428571428573,28.928571428571427,5.0,4.0,0.0,1.0
lastladylegend,420210,Hunter,1563,146.0,5.0,29.2,41.8,11.0,0.0,0.0,1.0
AIisiaRose,466490,Titan,1565,68.0,3.0,22.666666666666668,35.166666666666664,13.0,22.0,0.0,1.0
Nipan-,398546,Titan,1572,436.0,3.0,145.33333333333334,164.66666666666666,9.0,2.0,0.0,1.0
Lady_VaIkyrie,288571,Warlock,1537,341.0,4.0,85.25,100.375,92.0,20.0,0.0,1.0
END GROUP + 10349412212
DeIta_16,494925,Titan,1568,227.0,10.0,22.7,30.35,31.0,2.0,1.0,1.0
drizzyy_hendrix,280345,Titan,1563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KJB-46,286559,Hunter,1560,229.0,13.0,17.615384615384617,21.423076923076923,28.0,9.0,0.0,1.0
dadandmum,309349,Warlock,1565,225.0,10.0,22.5,31.55,42.0,35.0,0.0,1.0
NoIIid04,343060,Titan,1564,293.0,9.0,32.55555555555556,40.166666666666664,5.0,12.0,0.0,1.0
XxLockdown_Yt,109016,Hunter,1558,178.0,13.0,13.692307692307692,19.73076923076923,14.0,3.0,0.0,1.0
Dusk,192459,Titan,1567,110.0,12.0,9.166666666666666,12.375,14.0,21.0,1.0,1.0
END GROUP + 10349440940
Thomas Flame,574293,Titan,1573,269.0,6.0,44.833333333333336,61.75,39.0,22.0,0.0,1.0
ycdiRocky,535812,Warlock,1573,223.0,10.0,22.3,27.4,75.0,14.0,0.0,1.0
sodl124,801192,Warlock,1563,316.0,10.0,31.6,42.65,46.0,11.0,0.0,1.0
Cybermantis,491353,Warlock,1544,376.0,5.0,75.2,95.2,179.0,2.0,0.0,1.0
Blacknova,580696,Titan,1571,228.0,9.0,25.333333333333332,38.77777777777778,44.0,13.0,2.0,1.0
Headex,836536,Hunter,1574,256.0,6.0,42.666666666666664,61.0,49.0,12.0,0.0,1.0
END GROUP + 10349429683
dtoledo2323,278896,Warlock,1555,64.0,3.0,21.333333333333332,32.666666666666664,5.0,5.0,1.0,1.0
Trollzoku_,204796,Titan,1564,111.0,1.0,111.0,143.0,25.0,2.0,0.0,1.0
RiFT,291986,Titan,1566,92.0,3.0,30.666666666666668,44.333333333333336,16.0,1.0,0.0,1.0
Jakey,254720,Titan,1564,127.0,1.0,127.0,152.5,8.0,3.0,1.0,1.0
Johnathon Wickens,110697,Hunter,1538,49.0,1.0,49.0,70.0,2.0,3.0,0.0,1.0
Crimmzyy,313735,Titan,1569,93.0,1.0,93.0,124.0,25.0,9.0,0.0,1.0
END GROUP + 10349446751
MrPhoenix16,467152,Titan,1573,972.0,25.0,38.88,47.04,61.0,29.0,0.0,1.0
IDruFxii-_-btw,289125,Titan,1569,962.0,28.0,34.357142857142854,44.642857142857146,106.0,44.0,0.0,1.0
iYuna-_-,375706,Titan,1562,420.0,29.0,14.482758620689655,21.155172413793103,75.0,43.0,6.0,1.0
MoRRiseliX,43992,Warlock,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vLuminq,249523,Hunter,1547,439.0,40.0,10.975,16.075,39.0,14.0,7.0,1.0
i_Itxchi_-,200153,Titan,1561,698.0,31.0,22.516129032258064,28.080645161290324,85.0,50.0,2.0,1.0
PxsheeR,340725,Titan,1565,752.0,35.0,21.485714285714284,27.571428571428573,128.0,32.0,14.0,1.0
END GROUP + 10349421920
xDemonicDrakex,297048,Hunter,1565,277.0,5.0,55.4,79.7,60.0,12.0,0.0,1.0
T B K9238,51059,Hunter,1549,51.0,11.0,4.636363636363637,7.2272727272727275,5.0,9.0,0.0,1.0
Bae,157114,Titan,1524,304.0,13.0,23.384615384615383,30.423076923076923,35.0,19.0,0.0,1.0
Silent,77309,Warlock,1563,675.0,7.0,96.42857142857143,112.0,62.0,14.0,0.0,1.0
Astilicaツ,174554,Titan,1539,223.0,11.0,20.272727272727273,26.227272727272727,35.0,14.0,0.0,1.0
BridBiss,116037,Titan,1566,480.0,14.0,34.285714285714285,43.535714285714285,41.0,9.0,0.0,1.0
END GROUP + 10349448411
drshrimp,243927,Titan,1562,182.0,20.0,9.1,12.025,5.0,7.0,0.0,0.0
줄까말까,484779,Titan,1542,695.0,39.0,17.82051282051282,24.128205128205128,64.0,55.0,4.0,1.0
갤럭시영웅,306381,Hunter,1561,1069.0,19.0,56.26315789473684,70.94736842105263,28.0,11.0,4.0,1.0
Lobbet,156948,Warlock,1567,1128.0,31.0,36.38709677419355,46.37096774193548,83.0,63.0,3.0,1.0
s,364143,Warlock,1567,616.0,13.0,47.38461538461539,67.3076923076923,235.0,42.0,6.0,1.0
Decochan,453912,Titan,1564,281.0,20.0,14.05,17.125,13.0,6.0,0.0,0.0
I,240330,Titan,1564,382.0,16.0,23.875,34.375,111.0,78.0,0.0,1.0
Market92,44966,Warlock,1549,98.0,19.0,5.157894736842105,8.631578947368421,3.0,2.0,0.0,0.0
돌봄이집땅랑이도둑,155612,Titan,1556,679.0,38.0,17.86842105263158,24.32894736842105,60.0,14.0,0.0,1.0
END GROUP + 10349449919
Flippin Bug,211354,Warlock,1561,1521.0,63.0,24.142857142857142,33.17460317460318,219.0,161.0,8.0,0.0
MarceIIes,445201,Warlock,1568,400.0,12.0,33.333333333333336,43.916666666666664,138.0,36.0,0.0,1.0
IDavidity,274773,Titan,1565,2084.0,79.0,26.379746835443036,36.70886075949367,228.0,56.0,1.0,1.0
Sainture,16833,Warlock,1560,1842.0,66.0,27.90909090909091,39.0,442.0,118.0,1.0,1.0
tinyjuiceman,47438,Titan,1559,815.0,72.0,11.319444444444445,16.243055555555557,125.0,41.0,0.0,1.0
LordDorkness,28624,Hunter,1562,814.0,62.0,13.129032258064516,23.370967741935484,88.0,15.0,2.0,1.0
Cycloramas,108711,Warlock,1563,4793.0,72.0,66.56944444444444,80.09722222222223,2160.0,256.0,73.0,1.0
END GROUP + 10349454556
豹,210569,Warlock,1550,257.0,12.0,21.416666666666668,28.625,14.0,15.0,0.0,1.0
Izumi ▯w▯,465827,Hunter,1570,173.0,8.0,21.625,32.1875,5.0,1.0,0.0,1.0
SW 七風,409846,Warlock,1568,633.0,11.0,57.54545454545455,68.81818181818181,326.0,30.0,6.0,1.0
彎彎OuO,245268,Warlock,1560,605.0,12.0,50.416666666666664,57.375,271.0,34.0,0.0,1.0
DxZ,367594,Titan,1568,235.0,9.0,26.11111111111111,39.94444444444444,25.0,11.0,0.0,1.0
MiNuo,237411,Hunter,1562,179.0,11.0,16.272727272727273,23.0,10.0,3.0,0.0,1.0
END GROUP + 10349451466
Ic3d Prophet,251847,Warlock,1548,131.0,0.0,131.0,156.5,14.0,1.0,1.0,1.0
iUseErentil,421405,Hunter,1561,79.0,0.0,79.0,105.5,2.0,5.0,1.0,1.0
ProfessorPurpp,380190,Hunter,1561,48.0,1.0,48.0,68.5,1.0,0.0,0.0,1.0
Jordon,276599,Titan,1565,70.0,1.0,70.0,95.0,6.0,2.0,0.0,1.0
Agony,583386,Titan,1552,95.0,0.0,95.0,128.5,4.0,5.0,0.0,1.0
Lucid,154228,Titan,1535,106.0,0.0,106.0,142.5,9.0,4.0,0.0,1.0
END GROUP + 10349440705
Teddynator,195555,Titan,1550,37.0,0.0,37.0,53.5,3.0,1.0,0.0,1.0
pirat.,208555,Titan,1559,67.0,4.0,16.75,22.375,3.0,0.0,0.0,1.0
EnderAuditore,279978,Warlock,1553,46.0,0.0,46.0,65.5,0.0,3.0,0.0,1.0
Schildi,521111,Titan,1562,349.0,0.0,349.0,363.5,0.0,0.0,0.0,1.0
Teto,92467,Hunter,1559,44.0,1.0,44.0,58.5,6.0,2.0,0.0,1.0
Runky,100957,Warlock,1561,21.0,1.0,21.0,41.0,0.0,1.0,0.0,1.0
END GROUP + 10349456419
aintnoliving01,333864,Warlock,1566,44.0,2.0,22.0,30.25,2.0,1.0,3.0,1.0
Ioustinianos,192598,Warlock,1560,135.0,2.0,67.5,91.5,32.0,9.0,0.0,1.0
the_rajjy_raj,375762,Warlock,1566,60.0,2.0,30.0,44.5,11.0,6.0,0.0,1.0
Baz,118188,Warlock,1536,131.0,1.0,131.0,156.5,27.0,15.0,8.0,1.0
Sorrow,37372,Warlock,1562,82.0,2.0,41.0,55.25,23.0,2.0,9.0,1.0
Pathetic,95474,Warlock,1569,88.0,4.0,22.0,31.125,20.0,8.0,0.0,1.0
END GROUP + 10349447841
I BlaZe AKurate,239169,Titan,1558,847.0,19.0,44.578947368421055,55.44736842105263,146.0,41.0,12.0,1.0
Jamesyboy000,169583,Titan,1562,867.0,18.0,48.166666666666664,60.52777777777778,53.0,35.0,1.0,1.0
monsieurmrfox,86820,Warlock,1559,860.0,18.0,47.77777777777778,64.16666666666667,115.0,42.0,0.0,1.0
Barbuz,90547,Hunter,1556,738.0,20.0,36.9,53.025,37.0,24.0,0.0,1.0
TectonicPanda,216676,Hunter,1565,242.0,2.0,121.0,170.75,0.0,0.0,0.0,1.0
Abdo,57697,Hunter,1543,691.0,17.0,40.64705882352941,60.44117647058823,57.0,30.0,0.0,1.0
Cay,94461,Warlock,1560,238.0,14.0,17.0,30.392857142857142,32.0,13.0,0.0,0.0
END GROUP + 10349443063
废物,77479,Titan,1563,1357.0,104.0,13.048076923076923,14.725961538461538,127.0,110.0,34.0,1.0
古娜拉黑暗之神,248327,Titan,1558,2835.0,214.0,13.24766355140187,17.247663551401867,278.0,69.0,166.0,1.0
真就白给啊,71583,Hunter,1567,1125.0,90.0,12.5,17.81111111111111,65.0,11.0,11.0,1.0
因为我是一只猫,142879,Hunter,1565,2046.0,59.0,34.67796610169491,39.52542372881356,94.0,12.0,95.0,0.0
废物,77479,Warlock,1562,876.0,115.0,7.6173913043478265,9.839130434782609,82.0,148.0,108.0,0.0
因为我是一只猫,142879,Titan,1566,5385.0,137.0,39.306569343065696,43.32116788321168,39.0,35.0,10.0,1.0
钩月,104014,Warlock,1549,529.0,37.0,14.297297297297296,17.27027027027027,69.0,9.0,84.0,0.0
Berserk,33226,Warlock,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RengarWc,205736,Warlock,1568,4154.0,121.0,34.33057851239669,40.70247933884298,1357.0,125.0,19.0,0.0
Astronaut,200081,Warlock,1561,1340.0,192.0,6.979166666666667,9.200520833333334,232.0,90.0,71.0,1.0
RengarWc,205736,Titan,1491,2328.0,69.0,33.73913043478261,36.47826086956522,109.0,53.0,3.0,1.0
真就白给啊,71583,Warlock,1568,615.0,92.0,6.684782608695652,8.5,7.0,40.0,99.0,0.0
真就白给啊,71583,Titan,1567,111.0,13.0,8.538461538461538,13.76923076923077,12.0,2.0,0.0,0.0
END GROUP + 10349466430
SenryuAzzy,300044,Hunter,1583,68.0,4.0,17.0,29.75,17.0,1.0,2.0,1.0
Venom,278979,Hunter,1571,312.0,8.0,39.0,53.625,33.0,6.0,0.0,1.0
Driochor,128247,Hunter,1564,124.0,5.0,24.8,39.1,16.0,5.0,0.0,1.0
Barry the Bruiser,137809,Hunter,1545,187.0,5.0,37.4,55.2,2.0,4.0,0.0,1.0
C▯̋̄ ▯▯▯A▯̊▯ ▯̆́T̶,237294,Titan,1564,326.0,5.0,65.2,86.2,40.0,15.0,0.0,1.0
S7ARViNG,141369,Titan,1548,556.0,6.0,92.66666666666667,99.58333333333333,13.0,28.0,1.0,1.0
END GROUP + 10349462218
Leo6474,210158,Titan,1562,431.0,74.0,5.824324324324325,9.297297297297296,69.0,6.0,2.0,1.0
do you are have stupid,93409,Warlock,1562,151.0,3.0,50.333333333333336,60.666666666666664,40.0,23.0,7.0,0.0
acofn,157079,Warlock,1561,2611.0,67.0,38.97014925373134,47.582089552238806,656.0,251.0,10.0,1.0
Utakaterrible,253492,Titan,1540,94.0,2.0,47.0,60.0,15.0,3.0,0.0,1.0
Soto,219950,Titan,1564,486.0,17.0,28.58823529411765,37.5,19.0,3.0,0.0,0.0
Purple,88747,Warlock,1559,441.0,77.0,5.7272727272727275,9.948051948051948,71.0,30.0,3.0,1.0
Hayataee,117972,Hunter,1560,1167.0,69.0,16.91304347826087,22.73913043478261,110.0,54.0,0.0,1.0
Nex7527,290543,Hunter,1563,338.0,12.0,28.166666666666668,37.958333333333336,22.0,32.0,1.0,1.0
Utakaterrible,253492,Warlock,1560,1224.0,74.0,16.54054054054054,20.37162162162162,240.0,104.0,1.0,0.0
KnightRaid6097,153155,Warlock,1561,1347.0,37.0,36.4054054054054,42.5945945945946,332.0,82.0,0.0,0.0
END GROUP + 10349434791
christoffer 360,564688,Titan,1569,259.0,10.0,25.9,34.35,35.0,13.0,0.0,1.0
Spartan 0011117,253624,Warlock,1558,589.0,12.0,49.083333333333336,55.166666666666664,68.0,27.0,0.0,1.0
DemocraticPony,263906,Hunter,1582,400.0,5.0,80.0,105.1,26.0,3.0,0.0,1.0
Deathrider,289877,Titan,1566,247.0,9.0,27.444444444444443,40.666666666666664,49.0,2.0,0.0,1.0
Ganondorp,186815,Warlock,1566,522.0,11.0,47.45454545454545,54.5,75.0,30.0,0.0,1.0
Rewind,264753,Hunter,1561,257.0,8.0,32.125,49.375,16.0,2.0,0.0,1.0
END GROUP + 10349440170
sMerciless,273972,Warlock,1563,88.0,1.0,88.0,108.0,33.0,8.0,2.0,0.0
Lenox_04,266689,Hunter,1554,292.0,13.0,22.46153846153846,31.692307692307693,35.0,19.0,0.0,1.0
Eliozer,482785,Titan,1563,21.0,0.0,21.0,31.5,5.0,1.0,0.0,0.0
Miftaka,395332,Warlock,1561,306.0,20.0,15.3,20.225,17.0,1.0,10.0,1.0
iYujio,213325,Warlock,1576,368.0,15.0,24.533333333333335,34.36666666666667,72.0,30.0,1.0,1.0
Ju27in57,367553,Titan,1569,450.0,13.0,34.61538461538461,43.11538461538461,45.0,3.0,1.0,1.0
lFuchseil,18816,Hunter,1484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lStompyyy,166739,Warlock,1560,202.0,26.0,7.769230769230769,11.5,47.0,21.0,0.0,1.0
lFuchseil,18816,Warlock,1549,740.0,15.0,49.333333333333336,57.86666666666667,267.0,30.0,6.0,1.0
END GROUP + 10349454907
TEX777,238980,Warlock,1584,193.0,5.0,38.6,47.2,58.0,1.0,0.0,1.0
Aizu,406989,Titan,1565,163.0,5.0,32.6,44.2,30.0,40.0,0.0,1.0
Sei,237314,Warlock,1543,135.0,5.0,27.0,35.7,24.0,1.0,1.0,1.0
Kobollt,129098,Warlock,1564,244.0,4.0,61.0,72.5,23.0,11.0,0.0,1.0
OKAYRO,193051,Hunter,1559,112.0,4.0,28.0,45.25,11.0,2.0,0.0,1.0
pronagibatordeni,173929,Warlock,1538,89.0,3.0,29.666666666666668,38.166666666666664,13.0,0.0,0.0,1.0
END GROUP + 10349460960
RisenGladiator,243258,Titan,1565,174.0,9.0,19.333333333333332,27.88888888888889,14.0,17.0,0.0,1.0
ghazi321_1,114173,Titan,1559,92.0,7.0,13.142857142857142,20.571428571428573,7.0,10.0,0.0,1.0
S I G G,187559,Warlock,1557,345.0,4.0,86.25,110.375,97.0,28.0,0.0,1.0
JwR,409782,Titan,1582,222.0,5.0,44.4,57.1,18.0,11.0,0.0,1.0
Espvee,153494,Warlock,1559,271.0,7.0,38.714285714285715,48.785714285714285,69.0,8.0,0.0,1.0
Esteriya,239992,Hunter,1546,77.0,5.0,15.4,22.6,2.0,4.0,9.0,1.0
END GROUP + 10349466809
Tukii,322807,Warlock,1579,1633.0,48.0,34.020833333333336,42.145833333333336,475.0,115.0,1.0,1.0
wrathz,132721,Warlock,1560,580.0,44.0,13.181818181818182,17.602272727272727,254.0,43.0,1.0,1.0
Makro,113630,Hunter,1556,446.0,34.0,13.117647058823529,21.441176470588236,37.0,13.0,0.0,1.0
bvnpl,85974,Warlock,1539,520.0,30.0,17.333333333333332,22.95,62.0,9.0,3.0,1.0
Dasabdul,182464,Warlock,1560,250.0,16.0,15.625,25.21875,0.0,2.0,4.0,0.0
S4dko,153463,Warlock,1559,678.0,32.0,21.1875,29.8125,157.0,16.0,0.0,1.0
Kra583547tos,101261,Titan,1559,433.0,19.0,22.789473684210527,34.21052631578947,69.0,11.0,0.0,1.0
END GROUP + 10349453482
yezi,388100,Titan,1565,257.0,4.0,64.25,69.5,9.0,0.0,0.0,1.0
InfiniteWorld,290042,Warlock,1544,6.0,4.0,1.5,2.25,0.0,0.0,0.0,1.0
Anubis,496805,Warlock,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
双鱼座女孩,423652,Titan,1560,137.0,4.0,34.25,38.0,6.0,2.0,0.0,1.0
ShakeMan,266637,Titan,1570,91.0,5.0,18.2,21.4,9.0,3.0,0.0,1.0
GGBond_2Tap,152508,Titan,1556,32.0,5.0,6.4,8.5,5.0,0.0,0.0,1.0
Anubis,496805,Titan,1562,25.0,7.0,3.5714285714285716,4.357142857142857,8.0,4.0,0.0,1.0
END GROUP + 10349468314
Allenes,211031,Warlock,1550,250.0,16.0,15.625,21.25,9.0,11.0,0.0,1.0
SeaSquab,344712,Titan,1566,561.0,11.0,51.0,59.90909090909091,56.0,59.0,0.0,1.0
Slingerstand,245975,Warlock,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slingerstand,245975,Titan,1565,558.0,13.0,42.92307692307692,51.76923076923077,47.0,15.0,2.0,1.0
Ambii,285085,Warlock,1539,234.0,13.0,18.0,30.615384615384617,59.0,45.0,7.0,1.0
Aquatico,284280,Titan,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeaSquab,344712,Hunter,1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xx-BlazeBeast-xX,123925,Titan,1564,324.0,16.0,20.25,27.59375,27.0,5.0,3.0,1.0
Jess,118925,Hunter,1560,248.0,13.0,19.076923076923077,28.192307692307693,35.0,6.0,0.0,1.0
END GROUP + 10349462298
Antipiks,457912,Titan,1559,724.0,17.0,42.588235294117645,49.411764705882355,47.0,32.0,0.0,1.0
Маяс,193860,Warlock,1569,886.0,45.0,19.68888888888889,25.7,157.0,69.0,1.0,1.0
Sangura,260920,Hunter,1537,711.0,42.0,16.928571428571427,22.523809523809526,53.0,29.0,5.0,1.0
Zetta,261819,Titan,1565,680.0,44.0,15.454545454545455,22.238636363636363,65.0,37.0,3.0,1.0
Ozorn1k,172137,Warlock,1550,584.0,21.0,27.80952380952381,36.095238095238095,132.0,36.0,7.0,0.0
414,293847,Warlock,1541,1089.0,42.0,25.928571428571427,35.05952380952381,356.0,29.0,10.0,1.0
yui,181726,Titan,1566,413.0,51.0,8.098039215686274,11.57843137254902,110.0,54.0,4.0,1.0
END GROUP + 10349471831
Mart,143248,Titan,1555,107.0,3.0,35.666666666666664,52.166666666666664,11.0,5.0,1.0,1.0
Ric,651458,Warlock,1569,257.0,1.0,257.0,320.0,65.0,18.0,0.0,1.0
Likeaalien,278030,Titan,1562,139.0,6.0,23.166666666666668,33.0,8.0,2.0,1.0,1.0
Grimripperu,210550,Hunter,1564,80.0,2.0,40.0,63.25,10.0,3.0,0.0,1.0
Vein,181043,Warlock,1564,47.0,2.0,23.5,43.25,5.0,0.0,0.0,1.0
avina,237295,Hunter,1558,349.0,3.0,116.33333333333333,129.5,5.0,8.0,0.0,1.0
END GROUP + 10349466852
Kratos-7i,601489,Hunter,1563,318.0,18.0,17.666666666666668,26.694444444444443,9.0,5.0,2.0,1.0
lDavrey,473764,Titan,1568,386.0,10.0,38.6,55.1,27.0,9.0,3.0,1.0
Darkghost971,505209,Warlock,1555,446.0,11.0,40.54545454545455,55.45454545454545,41.0,52.0,0.0,1.0
capitanplay3,280123,Warlock,1563,715.0,12.0,59.583333333333336,72.29166666666667,371.0,71.0,0.0,1.0
Melvinxz_PR,296456,Hunter,1580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaNtAsMiiiTo,374045,Hunter,1562,384.0,16.0,24.0,33.6875,27.0,5.0,0.0,1.0
WalteerWhitee_,400448,Hunter,1574,587.0,11.0,53.36363636363637,68.04545454545455,38.0,4.0,0.0,1.0
END GROUP + 10349443801
Roach130,424144,Titan,1564,717.0,8.0,89.625,96.0,13.0,4.0,2.0,1.0
LostToTheLight,232285,Warlock,1559,227.0,21.0,10.80952380952381,16.642857142857142,38.0,5.0,0.0,1.0
JKsoldierboy118,491329,Titan,1557,239.0,26.0,9.192307692307692,16.557692307692307,53.0,18.0,1.0,1.0
Desolator0,446400,Titan,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheBiin,380431,Titan,1568,1198.0,25.0,47.92,54.36,28.0,20.0,1.0,1.0
x_LOU_AY_005_x,141782,Warlock,1553,451.0,14.0,32.214285714285715,41.464285714285715,80.0,27.0,0.0,0.0
o0xyv,156116,Titan,1575,536.0,34.0,15.764705882352942,21.470588235294116,53.0,48.0,2.0,1.0
ManOfDoughnuts,88413,Hunter,1548,379.0,26.0,14.576923076923077,22.134615384615383,50.0,6.0,17.0,1.0
yung wagon,25688,Titan,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 10349474284
