Name,Time Played,Class,Light,Kills,Deaths,KDR,KDA,Grenade,Melee,Super,Completed 
Pugnut21,269552,Warlock,1573,1337.0,91.0,14.692307692307692,17.23076923076923,54.0,250.0,54.0,0.0
about6penguins,201735,Titan,1576,1638.0,91.0,18.0,20.587912087912088,0.0,605.0,92.0,1.0
Child Po,106692,Warlock,1584,2452.0,91.0,26.945054945054945,31.978021978021978,441.0,180.0,38.0,1.0
plepz_agger,86198,Warlock,1575,365.0,18.0,20.27777777777778,25.02777777777778,59.0,38.0,9.0,1.0
WannaBeThere,42624,Hunter,1576,5.0,1.0,5.0,5.5,0.0,0.0,0.0,0.0
Child Po,106692,Titan,1576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
zSqueeky,125939,Warlock,1571,452.0,17.0,26.58823529411765,32.38235294117647,46.0,82.0,4.0,1.0
FormerEnigma,48901,Titan,1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 11403516589
CJ_YJ,177273,Hunter,1579,187.0,4.0,46.75,54.75,4.0,22.0,0.0,1.0
Thenhow,355276,Warlock,1590,106.0,5.0,21.2,24.7,27.0,9.0,0.0,1.0
FortiethSword,319225,Titan,1583,152.0,3.0,50.666666666666664,60.5,31.0,25.0,0.0,1.0
Royal,290381,Titan,1572,130.0,3.0,43.333333333333336,46.0,38.0,42.0,9.0,1.0
Scalarmotion,331516,Titan,1576,60.0,3.0,20.0,27.666666666666668,1.0,8.0,0.0,1.0
sASHdge,79311,Warlock,1577,67.0,5.0,13.4,18.9,20.0,13.0,0.0,1.0
END GROUP + 11403495402
Marx,176571,Hunter,1577,414.0,17.0,24.352941176470587,26.58823529411765,20.0,47.0,0.0,1.0
bilibili-22202988戴真人OVO,98572,Titan,1581,198.0,16.0,12.375,14.65625,0.0,21.0,19.0,1.0
Panga,252038,Warlock,1576,221.0,14.0,15.785714285714286,19.892857142857142,32.0,18.0,13.0,1.0
一帆江渡孤白舟,66796,Hunter,1576,449.0,14.0,32.07142857142857,34.464285714285715,0.0,23.0,0.0,1.0
高能英雄真好玩,104977,Titan,1577,433.0,12.0,36.083333333333336,38.958333333333336,0.0,24.0,30.0,1.0
王牌铲屎官,82310,Warlock,1575,248.0,11.0,22.545454545454547,28.681818181818183,0.0,9.0,4.0,1.0
END GROUP + 11403487768
二哈传播者,185645,Hunter,1574,505.0,31.0,16.29032258064516,17.403225806451612,15.0,10.0,4.0,0.0
二哈传播者,185645,Warlock,1544,2942.0,164.0,17.9390243902439,19.98780487804878,475.0,92.0,49.0,1.0
Everlastacgner,187154,Hunter,1573,2554.0,150.0,17.026666666666667,19.516666666666666,142.0,63.0,12.0,1.0
AKA陆游,217811,Warlock,1579,1144.0,118.0,9.694915254237289,11.224576271186441,137.0,192.0,22.0,0.0
Everlastacgner,187154,Warlock,1570,511.0,33.0,15.484848484848484,19.454545454545453,172.0,7.0,13.0,0.0
依邪,227510,Hunter,1576,185.0,24.0,7.708333333333333,9.645833333333334,9.0,1.0,3.0,0.0
依邪,227510,Titan,1579,3280.0,192.0,17.083333333333332,18.744791666666668,85.0,349.0,321.0,1.0
烈烈中红,83151,Titan,1574,4078.0,198.0,20.595959595959595,22.252525252525253,230.0,668.0,137.0,1.0
AKA陆游,217811,Hunter,1580,1248.0,75.0,16.64,19.64666666666667,150.0,206.0,65.0,1.0
king',148966,Hunter,1575,2018.0,156.0,12.935897435897436,15.509615384615385,94.0,218.0,25.0,1.0
king',148966,Warlock,1575,327.0,44.0,7.431818181818182,9.863636363636363,8.0,24.0,6.0,0.0
END GROUP + 11403516630
lMizo-,282760,Hunter,1583,1436.0,52.0,27.615384615384617,34.01923076923077,183.0,59.0,13.0,1.0
i_Yukino,430343,Warlock,1578,1178.0,74.0,15.91891891891892,20.006756756756758,315.0,116.0,16.0,0.0
s2d_Y,108606,Hunter,1574,600.0,44.0,13.636363636363637,17.386363636363637,75.0,44.0,98.0,0.0
s2d_Y,108606,Warlock,1577,63.0,4.0,15.75,20.25,26.0,4.0,0.0,0.0
M2-DRAGON-M2,492791,Warlock,1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2-DRAGON-M2,492791,Titan,1580,318.0,11.0,28.90909090909091,32.68181818181818,0.0,141.0,38.0,1.0
mood-SA-_-,404932,Hunter,1581,445.0,33.0,13.484848484848484,17.060606060606062,0.0,25.0,0.0,1.0
memosweet20,227947,Warlock,1584,1260.0,95.0,13.263157894736842,16.7,195.0,186.0,18.0,1.0
Silent_Traviler,631512,Warlock,1578,1632.0,80.0,20.4,23.85625,587.0,91.0,19.0,1.0
lMizo-,282760,Warlock,1587,808.0,37.0,21.83783783783784,24.56756756756757,156.0,47.0,24.0,0.0
lLV77l,340746,Titan,1579,774.0,29.0,26.689655172413794,34.793103448275865,64.0,10.0,116.0,1.0
lLV77l,340746,Warlock,1580,700.0,56.0,12.5,14.625,226.0,5.0,11.0,0.0
END GROUP + 11403501888
goal1905,361676,Titan,1579,311.0,18.0,17.27777777777778,21.0,63.0,47.0,9.0,1.0
Clemii,188149,Warlock,1565,442.0,16.0,27.625,32.03125,31.0,12.0,32.0,1.0
KidKinzu,178895,Hunter,1574,421.0,16.0,26.3125,30.53125,11.0,17.0,1.0,1.0
Laqqer,320990,Warlock,1567,457.0,21.0,21.761904761904763,26.214285714285715,0.0,21.0,4.0,1.0
Icarus,258850,Titan,1585,436.0,15.0,29.066666666666666,34.833333333333336,7.0,9.0,18.0,1.0
Mørag,345254,Hunter,1573,350.0,23.0,15.217391304347826,17.41304347826087,23.0,16.0,2.0,1.0
END GROUP + 11403502657
FlipsideJake099,11558,Warlock,1577,387.0,52.0,7.4423076923076925,9.26923076923077,133.0,36.0,3.0,1.0
M_Cheif_117,91417,Titan,1569,884.0,41.0,21.5609756097561,25.01219512195122,229.0,87.0,0.0,1.0
Xurtified,131802,Titan,1579,1084.0,47.0,23.06382978723404,26.425531914893618,113.0,163.0,200.0,1.0
DLGgravity,137203,Warlock,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vEndedYoWifi,354835,Titan,1580,1176.0,39.0,30.153846153846153,34.705128205128204,40.0,200.0,28.0,1.0
Darkz_Nova,74131,Hunter,1574,772.0,53.0,14.566037735849056,18.81132075471698,104.0,86.0,16.0,1.0
Rush4BloOd-23,62838,Warlock,1573,1045.0,44.0,23.75,26.897727272727273,171.0,22.0,39.0,1.0
END GROUP + 11403514690
hazeyhaigh,535448,Titan,1579,1105.0,37.0,29.864864864864863,35.32432432432432,84.0,89.0,116.0,1.0
oh_sneak,316830,Hunter,1574,861.0,44.0,19.568181818181817,24.40909090909091,51.0,8.0,17.0,1.0
Hi Mark,47504,Titan,1575,599.0,44.0,13.613636363636363,17.96590909090909,52.0,100.0,0.0,1.0
Stephan Walking,216690,Titan,1577,957.0,45.0,21.266666666666666,25.444444444444443,43.0,56.0,52.0,1.0
nylator,153987,Warlock,1571,1471.0,49.0,30.020408163265305,33.62244897959184,62.0,58.0,45.0,1.0
Sir-Speedo,87219,Titan,1574,834.0,47.0,17.74468085106383,21.829787234042552,115.0,64.0,137.0,1.0
END GROUP + 11403503418
Van Holden,223340,Titan,1575,917.0,29.0,31.620689655172413,35.6551724137931,100.0,65.0,79.0,1.0
Fusi0nCatalyst,431571,Warlock,1578,516.0,30.0,17.2,22.866666666666667,46.0,30.0,22.0,1.0
WITCHKING123,511576,Hunter,1579,975.0,36.0,27.083333333333332,31.291666666666668,80.0,7.0,17.0,1.0
I ThrowRaids,211813,Warlock,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I ThrowRaids,211813,Titan,1576,987.0,37.0,26.675675675675677,29.7027027027027,86.0,174.0,108.0,1.0
KN1GHT 3RR4NT,656237,Warlock,1578,930.0,34.0,27.352941176470587,29.573529411764707,91.0,58.0,20.0,1.0
SlipprySquid134,116073,Hunter,1576,629.0,46.0,13.673913043478262,16.706521739130434,123.0,96.0,7.0,1.0
END GROUP + 11403506640
漫无止境的十月,278784,Titan,1577,707.0,50.0,14.14,17.13,0.0,151.0,30.0,1.0
永恒,118671,Hunter,1575,541.0,62.0,8.725806451612904,10.0,15.0,8.0,4.0,1.0
澈柑CLearCitrus,157704,Warlock,1566,603.0,57.0,10.578947368421053,12.456140350877194,45.0,78.0,9.0,1.0
Magisk,111499,Warlock,1572,965.0,59.0,16.35593220338983,18.1864406779661,264.0,85.0,4.0,1.0
One Last Chicken,101162,Titan,1568,510.0,58.0,8.793103448275861,10.0,36.0,36.0,63.0,1.0
mx,124464,Hunter,1580,785.0,38.0,20.657894736842106,22.776315789473685,16.0,30.0,13.0,1.0
mx,124464,Warlock,1579,194.0,20.0,9.7,10.75,26.0,9.0,1.0,0.0
永恒,118671,Warlock,1567,19.0,3.0,6.333333333333333,9.5,10.0,2.0,0.0,0.0
END GROUP + 11403530429
GhostZ,100410,Hunter,1580,1160.0,92.0,12.608695652173912,14.407608695652174,9.0,5.0,1.0,1.0
GhostZ,100410,Warlock,1579,44.0,0.0,44.0,54.5,4.0,1.0,0.0,0.0
HellFire,362411,Warlock,1576,73.0,0.0,73.0,105.5,20.0,1.0,2.0,0.0
HellFire,362411,Titan,1579,1927.0,80.0,24.0875,28.025,312.0,227.0,28.0,1.0
starfall_种田中,149542,Warlock,1577,793.0,69.0,11.492753623188406,14.028985507246377,16.0,40.0,17.0,0.0
我永远喜欢宝月咏子,103019,Titan,1559,319.0,10.0,31.9,36.15,13.0,21.0,9.0,1.0
我会自己捡垃圾吃的！,191512,Warlock,1575,1705.0,99.0,17.22222222222222,18.727272727272727,91.0,175.0,11.0,1.0
Erix,182328,Warlock,1581,2484.0,84.0,29.571428571428573,32.80952380952381,837.0,85.0,70.0,1.0
Erix,182328,Titan,1579,117.0,2.0,58.5,65.5,0.0,29.0,28.0,0.0
Taurus_zzZZ,157585,Titan,1584,1369.0,87.0,15.735632183908047,17.637931034482758,53.0,60.0,12.0,1.0
END GROUP + 11403531574
HandsUp47,331822,Warlock,1580,1997.0,81.0,24.65432098765432,28.08641975308642,0.0,109.0,33.0,1.0
服部正重さん,940916,Warlock,1587,579.0,94.0,6.159574468085107,9.037234042553191,45.0,50.0,13.0,1.0
Linkats,396278,Hunter,1575,849.0,73.0,11.63013698630137,14.58904109589041,91.0,90.0,4.0,1.0
War_lightning462,206136,Hunter,1579,1456.0,65.0,22.4,26.376923076923077,38.0,111.0,5.0,1.0
Maki,122131,Hunter,1572,1500.0,79.0,18.9873417721519,21.955696202531644,54.0,227.0,37.0,1.0
harleux,292040,Titan,1559,1863.0,85.0,21.91764705882353,24.564705882352943,332.0,219.0,241.0,1.0
END GROUP + 11403530716
NoLongerDeceived,539412,Warlock,1574,450.0,13.0,34.61538461538461,38.92307692307692,131.0,82.0,2.0,1.0
akakakakakakak,56278,Titan,1578,450.0,16.0,28.125,36.1875,78.0,19.0,24.0,1.0
WD-UH,218860,Titan,1572,212.0,9.0,23.555555555555557,26.5,0.0,40.0,0.0,0.0
lJoKing-,308332,Titan,1577,102.0,7.0,14.571428571428571,15.642857142857142,5.0,9.0,0.0,0.0
danniel_luna,340016,Warlock,1576,595.0,18.0,33.05555555555556,39.333333333333336,106.0,48.0,25.0,1.0
lhm_niagui,511337,Hunter,1576,36.0,3.0,12.0,14.833333333333334,1.0,0.0,1.0,0.0
TheNinja,45811,Titan,1350,360.0,19.0,18.94736842105263,24.13157894736842,7.0,59.0,8.0,1.0
Akumakiller420,332139,Warlock,1574,550.0,32.0,17.1875,20.546875,171.0,95.0,2.0,1.0
Lildaggerdllkk,68365,Titan,1387,288.0,10.0,28.8,35.2,5.0,19.0,17.0,1.0
END GROUP + 11403533528
LEgenD-Leo,206760,Titan,1579,210.0,12.0,17.5,19.416666666666668,70.0,39.0,35.0,1.0
pur,150768,Warlock,1577,544.0,14.0,38.857142857142854,40.5,9.0,9.0,3.0,1.0
早川,114068,Hunter,1572,127.0,20.0,6.35,7.9,9.0,29.0,2.0,1.0
失落,123944,Warlock,1581,452.0,13.0,34.76923076923077,37.57692307692308,35.0,14.0,14.0,1.0
yanqny,312960,Titan,1574,285.0,13.0,21.923076923076923,27.615384615384617,33.0,24.0,0.0,1.0
百叶窗,57903,Titan,1576,303.0,10.0,30.3,35.4,0.0,13.0,21.0,1.0
END GROUP + 11403516739
ssssssss,163882,Warlock,1581,1042.0,70.0,14.885714285714286,16.964285714285715,337.0,27.0,10.0,1.0
凯德,356876,Warlock,1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
凯德,356876,Hunter,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WD,257082,Titan,1572,1030.0,57.0,18.07017543859649,19.333333333333332,58.0,83.0,23.0,1.0
风间琉璃,237242,Titan,1578,1152.0,47.0,24.51063829787234,26.97872340425532,0.0,87.0,171.0,1.0
zaza8922,72986,Warlock,1569,6.0,2.0,3.0,3.25,3.0,0.0,0.0,0.0
Xinx,97553,Titan,1578,829.0,58.0,14.293103448275861,16.74137931034483,52.0,92.0,30.0,1.0
Xinx,97553,Warlock,1563,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
搁淺¿,278559,Hunter,1572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
搁淺¿,278559,Warlock,1571,303.0,17.0,17.823529411764707,18.764705882352942,0.0,32.0,0.0,0.0
zaza8922,72986,Hunter,1576,1160.0,61.0,19.016393442622952,20.360655737704917,18.0,69.0,7.0,1.0
陈刀仔华南分仔,276237,Warlock,1577,1180.0,64.0,18.4375,20.2734375,422.0,359.0,10.0,1.0
陈刀仔华南分仔,276237,Titan,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 11403519442
Dragonking890,415180,Warlock,1570,1275.0,46.0,27.717391304347824,32.44565217391305,274.0,262.0,12.0,1.0
M4sterCJ117,387099,Titan,1574,717.0,57.0,12.578947368421053,14.43859649122807,51.0,79.0,24.0,1.0
benrod_,89252,Titan,1576,1139.0,24.0,47.458333333333336,57.833333333333336,33.0,38.0,20.0,1.0
Rabo XXIV,49191,Warlock,1577,321.0,27.0,11.88888888888889,13.462962962962964,26.0,21.0,0.0,0.0
BiscuitAntNoodles,187828,Hunter,1580,89.0,3.0,29.666666666666668,37.5,0.0,12.0,0.0,1.0
Reks,35208,Titan,1573,224.0,24.0,9.333333333333334,10.5,1.0,40.0,0.0,0.0
OoozyBOI27,94074,Hunter,1574,17.0,3.0,5.666666666666667,6.833333333333333,6.0,0.0,2.0,0.0
R3AndADream,14138,Hunter,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddisler,110773,Hunter,1576,932.0,53.0,17.58490566037736,20.339622641509433,27.0,4.0,0.0,1.0
DOUGTHEPUG,54325,Hunter,1575,1170.0,49.0,23.877551020408163,28.459183673469386,19.0,18.0,17.0,1.0
sheikh,151097,Warlock,1573,516.0,24.0,21.5,25.458333333333332,201.0,55.0,3.0,0.0
END GROUP + 11403532747
jokerito,712457,Titan,1584,238.0,4.0,59.5,68.625,0.0,16.0,27.0,1.0
RoNiy_,371584,Hunter,1582,180.0,4.0,45.0,60.875,12.0,15.0,4.0,1.0
Blazeumiation,364234,Titan,1579,264.0,3.0,88.0,98.16666666666667,77.0,37.0,19.0,1.0
▯SebastianRamosl▯,272814,Titan,1586,126.0,4.0,31.5,45.875,15.0,24.0,0.0,1.0
Felishoro,202088,Warlock,1558,73.0,3.0,24.333333333333332,34.666666666666664,17.0,5.0,0.0,1.0
EMar333-,275732,Warlock,1560,124.0,2.0,62.0,74.5,19.0,23.0,5.0,1.0
END GROUP + 11403502444
RPGkai,153577,Hunter,1572,917.0,55.0,16.672727272727272,18.01818181818182,73.0,471.0,7.0,1.0
najiawang233,119721,Hunter,1575,1041.0,72.0,14.458333333333334,16.36111111111111,101.0,306.0,13.0,1.0
RPGkai,153577,Warlock,1568,237.0,15.0,15.8,18.9,62.0,18.0,2.0,0.0
玄离大大大,152716,Warlock,1576,1226.0,74.0,16.56756756756757,18.9527027027027,324.0,34.0,28.0,1.0
Kuri,360068,Titan,1578,1448.0,62.0,23.35483870967742,25.370967741935484,263.0,168.0,40.0,1.0
Easyphoon,125702,Titan,1577,604.0,29.0,20.82758620689655,23.310344827586206,0.0,38.0,0.0,1.0
Easyphoon,125702,Warlock,1576,269.0,41.0,6.560975609756097,8.512195121951219,95.0,6.0,2.0,0.0
饼藏QAQ,170517,Titan,1574,1360.0,66.0,20.606060606060606,22.62878787878788,0.0,386.0,111.0,1.0
END GROUP + 11403508311
Paladin Majesty,210160,Titan,1579,611.0,33.0,18.515151515151516,21.5,46.0,146.0,75.0,1.0
Vutek,248668,Warlock,1579,37.0,4.0,9.25,9.875,2.0,1.0,0.0,0.0
SanguineEagle87,154527,Hunter,1569,436.0,47.0,9.27659574468085,11.5,59.0,58.0,4.0,1.0
KitchenSink5448,195127,Warlock,1576,499.0,38.0,13.131578947368421,15.092105263157896,135.0,68.0,4.0,1.0
J_S_Archer,100470,Titan,1575,983.0,36.0,27.305555555555557,30.291666666666668,75.0,304.0,94.0,1.0
GokerVI,94732,Warlock,1573,701.0,41.0,17.097560975609756,19.804878048780488,45.0,32.0,42.0,0.0
GokerVI,94732,Hunter,1574,278.0,7.0,39.714285714285715,42.42857142857143,3.0,97.0,0.0,1.0
FAT ★★★,42103,Titan,1568,431.0,48.0,8.979166666666666,10.677083333333334,123.0,28.0,24.0,1.0
END GROUP + 11403509484
yaowan,181177,Warlock,1581,3750.0,242.0,15.49586776859504,17.268595041322314,538.0,42.0,74.0,1.0
SecX1t,185345,Titan,1575,3470.0,217.0,15.990783410138249,17.49078341013825,530.0,726.0,104.0,0.0
弄潮儿,79917,Hunter,1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hoah2333,117652,Hunter,1581,271.0,38.0,7.131578947368421,7.5,4.0,7.0,1.0,0.0
犹豫就会【白给】,133671,Hunter,1582,2481.0,257.0,9.653696498054474,11.062256809338521,13.0,376.0,53.0,1.0
无用的小六,37300,Titan,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
顾墨墨,57189,Hunter,1577,2321.0,236.0,9.834745762711865,11.563559322033898,260.0,39.0,13.0,1.0
鲸叫我保护海,69077,Hunter,1568,823.0,24.0,34.291666666666664,40.770833333333336,94.0,170.0,19.0,1.0
lllxy,188180,Titan,1581,4025.0,210.0,19.166666666666668,20.47142857142857,10.0,670.0,345.0,0.0
hoah2333,117652,Warlock,1578,3671.0,230.0,15.960869565217392,18.141304347826086,15.0,131.0,51.0,1.0
星霜荏苒,85556,Titan,1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lllxy,188180,Hunter,1584,410.0,21.0,19.523809523809526,23.833333333333332,0.0,27.0,0.0,1.0
END GROUP + 11403546191
Macondo,136028,Warlock,1572,1002.0,46.0,21.782608695652176,23.467391304347824,44.0,53.0,53.0,0.0
Buu,75890,Hunter,1571,1228.0,121.0,10.148760330578513,13.181818181818182,0.0,136.0,3.0,1.0
Qiu Tian,131485,Warlock,1569,146.0,10.0,14.6,16.35,5.0,4.0,0.0,0.0
Qiu Tian,131485,Titan,1575,2251.0,132.0,17.053030303030305,19.814393939393938,0.0,207.0,270.0,1.0
Macondo,136028,Hunter,1572,1245.0,113.0,11.017699115044248,12.238938053097344,0.0,181.0,1.0,1.0
Buu,75890,Warlock,1572,350.0,39.0,8.974358974358974,10.653846153846153,122.0,29.0,28.0,0.0
Eide,116627,Warlock,1579,1763.0,150.0,11.753333333333334,13.13,226.0,70.0,22.0,1.0
Eide,116627,Titan,1575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MeiGuiLiZhi,122707,Titan,1574,550.0,30.0,18.333333333333332,20.4,0.0,89.0,26.0,0.0
MeiGuiLiZhi,122707,Hunter,1577,1574.0,119.0,13.22689075630252,14.46218487394958,0.0,82.0,17.0,1.0
人高牛子大,79234,Hunter,1576,3481.0,161.0,21.62111801242236,23.319875776397517,65.0,30.0,205.0,1.0
END GROUP + 11403542862
bennois123benjam,240268,Titan,1576,549.0,11.0,49.90909090909091,61.09090909090909,94.0,46.0,19.0,1.0
TRIROCK-23,211760,Titan,1553,571.0,13.0,43.92307692307692,51.76923076923077,88.0,105.0,76.0,1.0
NumeroHuit,108099,Warlock,1580,39.0,6.0,6.5,9.0,9.0,4.0,0.0,0.0
evilpower,111221,Titan,1569,461.0,12.0,38.416666666666664,45.291666666666664,75.0,50.0,72.0,1.0
Sheinebura,128391,Warlock,1580,1075.0,13.0,82.6923076923077,91.76923076923077,185.0,28.0,14.0,1.0
NumeroHuit,108099,Titan,1576,434.0,12.0,36.166666666666664,40.25,33.0,64.0,15.0,1.0
GrizzelyOMan,74278,Titan,1576,430.0,12.0,35.833333333333336,44.875,70.0,45.0,52.0,1.0
END GROUP + 11403507120
ItsDaTaKeOver,140841,Warlock,1580,382.0,13.0,29.384615384615383,36.03846153846154,6.0,34.0,4.0,1.0
AAAAAAAAnderson,234543,Warlock,1572,457.0,14.0,32.642857142857146,37.5,65.0,52.0,2.0,1.0
DigitalXkNIGHT,336558,Warlock,1574,329.0,12.0,27.416666666666668,35.291666666666664,79.0,50.0,4.0,1.0
Lewis6116,362761,Titan,1574,541.0,12.0,45.083333333333336,49.625,90.0,164.0,20.0,0.0
Flash recoil,281899,Warlock,1574,479.0,11.0,43.54545454545455,49.09090909090909,79.0,11.0,1.0,0.0
LIVE Dondada,659203,Titan,1576,71.0,5.0,14.2,17.7,2.0,3.0,5.0,1.0
Flash recoil,281899,Hunter,1572,128.0,5.0,25.6,27.0,3.0,32.0,18.0,1.0
Sidthesloth5851,93832,Hunter,1573,336.0,23.0,14.608695652173912,18.543478260869566,10.0,32.0,0.0,1.0
END GROUP + 11403524362
pH-deku,317308,Warlock,1575,543.0,42.0,12.928571428571429,15.607142857142858,71.0,17.0,45.0,1.0
awesomely4,454258,Hunter,1573,778.0,31.0,25.096774193548388,27.887096774193548,73.0,56.0,27.0,1.0
RRiDICUL0USS,240689,Hunter,1566,430.0,41.0,10.487804878048781,13.426829268292684,63.0,29.0,26.0,1.0
awesomely-,381792,Warlock,1579,433.0,31.0,13.96774193548387,17.20967741935484,90.0,28.0,17.0,1.0
chrisdoper_,470400,Titan,1582,418.0,31.0,13.483870967741936,16.048387096774192,110.0,60.0,23.0,1.0
meoriichi-,410992,Warlock,1577,382.0,41.0,9.317073170731707,11.670731707317072,72.0,25.0,3.0,1.0
END GROUP + 11403544026
RoxasHeart13127,185372,Warlock,1576,474.0,25.0,18.96,22.82,98.0,91.0,0.0,1.0
Dany96juve,268972,Warlock,1574,656.0,26.0,25.23076923076923,33.13461538461539,187.0,56.0,12.0,1.0
Mata8569,304126,Hunter,1572,617.0,29.0,21.275862068965516,28.06896551724138,65.0,109.0,32.0,1.0
CryCapibara,223961,Titan,1578,600.0,24.0,25.0,30.604166666666668,99.0,66.0,76.0,1.0
Fazzottero,86364,Warlock,1576,846.0,23.0,36.78260869565217,44.82608695652174,146.0,49.0,83.0,1.0
Kuro,53652,Titan,1569,708.0,28.0,25.285714285714285,31.035714285714285,62.0,55.0,86.0,1.0
END GROUP + 11403537926
Albus,39052,Warlock,1357,126.0,2.0,63.0,68.75,68.0,4.0,0.0,1.0
咸鱼,207299,Warlock,1572,218.0,3.0,72.66666666666667,79.5,0.0,13.0,18.0,1.0
意大利爱情艺术落榜艺术牲,135997,Warlock,1581,117.0,3.0,39.0,44.833333333333336,0.0,22.0,2.0,1.0
意大利爱情艺术落榜艺术牲,135997,Hunter,1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,287156,Hunter,1569,153.0,4.0,38.25,40.875,16.0,14.0,0.0,1.0
超级无敌大贱人,20614,Warlock,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,287156,Warlock,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe,99053,Titan,1567,257.0,3.0,85.66666666666667,90.5,0.0,19.0,9.0,1.0
jtwqko,143455,Warlock,1576,146.0,3.0,48.666666666666664,55.0,17.0,26.0,1.0,1.0
END GROUP + 11403552344
还在嘴硬,229212,Hunter,1576,194.0,20.0,9.7,10.25,4.0,3.0,0.0,0.0
还在嘴硬,229212,Warlock,1577,553.0,24.0,23.041666666666668,26.729166666666668,217.0,67.0,14.0,1.0
还在嘴硬,229212,Titan,1579,35.0,7.0,5.0,5.428571428571429,6.0,2.0,0.0,0.0
寒山,148611,Hunter,1576,731.0,45.0,16.244444444444444,18.122222222222224,27.0,259.0,1.0,1.0
热烈的马,163981,Warlock,1578,351.0,38.0,9.236842105263158,10.197368421052632,86.0,43.0,0.0,0.0
帅到去急救,173377,Warlock,1549,284.0,60.0,4.733333333333333,5.5,74.0,92.0,3.0,1.0
热烈的马,163981,Hunter,1579,318.0,21.0,15.142857142857142,19.095238095238095,35.0,95.0,0.0,1.0
KirisakiChitoge,73628,Hunter,1575,932.0,56.0,16.642857142857142,17.892857142857142,47.0,40.0,5.0,1.0
Pro7otypeNeko,238385,Warlock,1576,615.0,55.0,11.181818181818182,13.090909090909092,52.0,19.0,9.0,1.0
END GROUP + 11403555090
Puck,241749,Warlock,1576,3526.0,87.0,40.52873563218391,48.62643678160919,386.0,67.0,194.0,1.0
Flogan,350108,Warlock,1584,2060.0,93.0,22.150537634408604,28.193548387096776,362.0,48.0,33.0,1.0
Nazza,224609,Warlock,1574,2677.0,96.0,27.885416666666668,32.234375,277.0,185.0,44.0,1.0
Rebvado,151666,Warlock,1577,1959.0,108.0,18.13888888888889,21.291666666666668,98.0,121.0,13.0,1.0
Siccitas_,90042,Hunter,1572,2105.0,85.0,24.764705882352942,30.641176470588235,50.0,295.0,31.0,1.0
Twij,228729,Titan,1577,2054.0,105.0,19.561904761904763,22.761904761904763,94.0,93.0,21.0,1.0
END GROUP + 11403555589
wsolstice,407103,Warlock,1576,381.0,27.0,14.11111111111111,17.203703703703702,47.0,84.0,3.0,1.0
El_Hefe_2,359099,Hunter,1577,656.0,27.0,24.296296296296298,25.87037037037037,46.0,32.0,27.0,1.0
SHIMP,238413,Warlock,1577,629.0,21.0,29.952380952380953,35.095238095238095,174.0,58.0,40.0,1.0
Lauz,120245,Titan,1575,417.0,16.0,26.0625,29.40625,0.0,30.0,9.0,0.0
KenTheKu,78206,Hunter,1575,122.0,9.0,13.555555555555555,18.333333333333332,9.0,7.0,0.0,1.0
Eroaris,119398,Warlock,1573,420.0,22.0,19.09090909090909,23.613636363636363,7.0,8.0,26.0,1.0
RBDllIllIIl,68959,Hunter,1574,365.0,21.0,17.38095238095238,21.571428571428573,56.0,14.0,18.0,1.0
END GROUP + 11403550378
"Grøng ,",180483,Titan,1572,564.0,27.0,20.88888888888889,24.314814814814813,0.0,15.0,13.0,1.0
H丶Dreamer,177267,Titan,1574,686.0,28.0,24.5,25.964285714285715,0.0,127.0,10.0,1.0
海鸥~,248635,Titan,1579,398.0,29.0,13.724137931034482,15.89655172413793,17.0,23.0,8.0,1.0
DIJING,309855,Hunter,1572,721.0,27.0,26.703703703703702,29.62962962962963,68.0,52.0,3.0,1.0
A-kiyama,73937,Warlock,1566,768.0,37.0,20.756756756756758,23.14864864864865,0.0,100.0,33.0,1.0
What am I fighting for,189481,Warlock,1573,986.0,41.0,24.048780487804876,26.25609756097561,0.0,162.0,33.0,1.0
END GROUP + 11403528978
nasu117,285551,Warlock,1585,553.0,29.0,19.06896551724138,23.137931034482758,98.0,30.0,18.0,1.0
nasu117,285551,Titan,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isozaki19981021,651237,Warlock,1563,579.0,22.0,26.318181818181817,31.704545454545453,129.0,32.0,33.0,1.0
